Target Label,Prioritised Features,Entropy Value,Entropy Conf,Gini Index Value,Gini Index Conf,Category,Best Conf,Significant,PlotSig
Contractile Stress (mN/mm2) Quantiles - Q1 (>3.95 and ≤50) (10),hiPSC-CM Maturation Media - Cor.4U Complete (6),0.00477,0.122212221,0.01105,0.01690169,Best Maturity,0.01690169,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Sarcomere Length (um) Quantiles - Q1 (>1.95 and ≤2.5) (13),0.02019,0.00280028,0.01762,0.00410041,Best Maturity,0.00280028,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Contractile Analysis Method - Deflection (39),0.01641,0.00890089,0.00769,0.104710471,Best Maturity,0.00890089,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Metabolic Component - Palmitic Acid (11),0.01484,0.01360136,0.01308,0.01590159,Best Maturity,0.01360136,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Resting Membrane Potential (mV) Quantiles - Q4 (<-60 and ≥-66) (9),0.01435,0.00860086,0.01005,0.02660266,Best Maturity,0.00860086,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Differentiation Purity Assessment - Flow Cytometry cTnT+ (135),0.01387,0.00280028,0.00612,0.255725573,Best Maturity,0.00280028,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Cell Line Ancestry - Asian (28),0.01386,0.02110211,0.01128,0.03250325,Best Maturity,0.02110211,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),0.01334,0.01530153,0.00742,0.071907191,Best Maturity,0.01530153,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Metabolic Component - Fatty Acid (13),0.01329,0.02210221,0.00752,0.078607861,Best Maturity,0.02210221,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),3D Stromal Cell Source - Mesenchymal Stem Cell (12),0.01288,0.01550155,0.00877,0.04470447,Best Maturity,0.01550155,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),3D CM Ratio (CM-EC-SC) Quantiles - Q2 (>75 and ≤91) (28),0.01259,0.02580258,0.01333,0.01690169,Best Maturity,0.01690169,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),0.01254,0.01760176,0.0101,0.030003,Best Maturity,0.01760176,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Journal - Tissue Eng Part C Methods (6),0.01189,0.01540154,0.01377,0.010001,Best Maturity,0.010001,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Differentiation Purity (%) Quantiles - Q5 (>30 and ≤79) (32),0.0115,0.02460246,0.01298,0.01440144,Best Maturity,0.01440144,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Contractile Stress (mN/mm2) Quantiles - Q3 (>0.51 and ≤1.9) (9),0.01142,0.02470247,0.00917,0.04450445,Best Maturity,0.02470247,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),hiPSC-CM Media Supplement - Rare (5),0.01125,0.02740274,0.00693,0.089108911,Best Maturity,0.02740274,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Cell Line - BJ RiPS (4),0.01122,0.01920192,0.01219,0.02190219,Best Maturity,0.01920192,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),3D Tissue Media - RPMI-1640 (72),0.01113,0.04080408,0.00523,0.337233723,Best Maturity,0.04080408,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Cell Line Sex - Male (64),0.01045,0.04980498,0.01205,0.0230023,Best Maturity,0.0230023,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),0.00966,0.03320332,0.00971,0.03680368,Best Maturity,0.03320332,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Electron Imaging - Transmission (62),0.00946,0.063706371,0.01204,0.02140214,Best Maturity,0.02140214,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),3D Stromal Cell Source - Cardiac Fibroblast (32),0.00926,0.050805081,0.00983,0.03920392,Best Maturity,0.03920392,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Journal - Sci Transl Med (3),0.00924,0.04680468,0.01405,0.02030203,Best Maturity,0.02030203,TRUE,TRUE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Wnt Inhibitor - Wnt-C59 (30),0.00824,0.064906491,0.01093,0.03050305,Best Maturity,0.03050305,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Time to Calcium Flux Peak (ms) Quantiles - Q3 (<254 and ≥200) (8),0.00798,0.078507851,0.01059,0.03970397,Best Maturity,0.03970397,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),hiPSC-CM Purification Duration (days) - >9 days (5),0.0075,0.055905591,0.00846,0.04680468,Best Maturity,0.04680468,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Journal - ACS Biomater Sci Eng (3),0.00632,0.061706171,0.01169,0.02810281,Best Maturity,0.02810281,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Journal - Acta Biomater (10),0.00602,0.106910691,0.00978,0.03970397,Best Maturity,0.03970397,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),3D Estimated Tissue Size (mm2) Quantiles - Q2 (>9.12 and ≤26.2) (26),0.00471,0.183918392,0.01098,0.03140314,Best Maturity,0.03140314,TRUE,FALSE
Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),Fatty Acid Metabolism Assessed - Yes (20),0.00424,0.213121312,0.0099,0.04610461,Best Maturity,0.04610461,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Time to Calcium Flux Peak (ms) Quantiles - Q3 (<254 and ≥200) (8),0.05408,0,0.05062,0,Best Maturity,0,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Calcium Handling Analysis Method - Visual (104),0.0318,0.00040004,0.01364,0.00250025,Best Maturity,0.00040004,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Contraction Upstroke Velocity (um/s) Quantiles - Q3 (>10 and ≤31.5) (7),0.02226,0.00140014,0.01927,0.00370037,Best Maturity,0.00140014,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Journal - Cell Stem Cell (6),0.02083,0.00320032,0.01924,0.00450045,Best Maturity,0.00320032,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Gene Analysis Method - Rare (5),0.01674,0.0040004,0.01138,0.0160016,Best Maturity,0.0040004,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Differentiation Purity (%) Quantiles - Q3 (>85 and ≤90) (34),0.01594,0.00880088,0.00871,0.063006301,Best Maturity,0.00880088,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Metabolic Component - Palmitic Acid (11),0.01433,0.00890089,0.01491,0.00530053,Best Maturity,0.00530053,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),hiPSC-CM Purification Duration (days) - >9 days (5),0.01406,0.00560056,0.01308,0.00750075,Best Maturity,0.00560056,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Metabolic Component Category - Sugars and Carbohydrates (9),0.01394,0.00840084,0.01509,0.00520052,Best Maturity,0.00520052,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Metabolic Analysis Method - Seahorse (35),0.01362,0.01540154,0.01222,0.01710171,Best Maturity,0.01540154,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Purification Protocol - Glucose and Lactate (85),0.01358,0.01960196,0.00741,0.127312731,Best Maturity,0.01960196,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Metabolic Component Category - Fatty Acids and Lipids (21),0.01319,0.01060106,0.00561,0.116211621,Best Maturity,0.01060106,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Metabolic Component - Fatty Acid (13),0.01198,0.0170017,0.01116,0.02130213,Best Maturity,0.0170017,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Contractile Force (mN) Quantiles - Q3 (>0.16 and ≤0.43) (9),0.01151,0.01140114,0.01537,0.00320032,Best Maturity,0.00320032,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Time from Calcium Peak to Relaxation (ms) Quantiles - Q1 (<310 and ≥0.2) (5),0.01052,0.02130213,0.01596,0.00630063,Best Maturity,0.00630063,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),0.01046,0.02380238,0.01666,0.00630063,Best Maturity,0.00630063,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Publication Year - Late-2010s (196),0.01016,0.0480048,0.00375,0.704770477,Best Maturity,0.0480048,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Insulin Start Day - 1 (19),0.01007,0.03460346,0.01084,0.0260026,Best Maturity,0.0260026,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Publication Year - 2015 (19),0.00994,0.03620362,0.01141,0.02020202,Best Maturity,0.02020202,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),hiPSC-CM Purification Duration (days) Quantiles - Q1 (>4 and ≤20) (31),0.00936,0.04460446,0.00329,0.336333633,Best Maturity,0.04460446,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Journal - Circ Res (5),0.0093,0.02370237,0.00921,0.02820282,Best Maturity,0.02370237,TRUE,TRUE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Differentiation Purity Assessment - Flow Cytometry cTnI+ (3),0.00881,0.02790279,0.00915,0.03590359,Best Maturity,0.02790279,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),3D Platform - Matrigel (33),0.00826,0.04980498,0.00542,0.156115612,Best Maturity,0.04980498,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Journal - Stem Cells (11),0.00787,0.04620462,0.00654,0.075807581,Best Maturity,0.04620462,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Publication Year - 2017 (43),0.00763,0.091109111,0.01061,0.02890289,Best Maturity,0.02890289,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Metabolic Component Category - Metabolic Modulation (20),0.00756,0.079807981,0.00883,0.04460446,Best Maturity,0.04460446,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Insulin Start Day - 11 (3),0.00598,0.073007301,0.00968,0.04520452,Best Maturity,0.04520452,TRUE,FALSE
Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),Disease Modelling - Dilated Cardiomyopathy (6),0.00597,0.094909491,0.00851,0.04930493,Best Maturity,0.04930493,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Pharmacological Intervention - Isoproterenol (71),0.02454,0.00010001,0.01472,0.00240024,Best Maturity,0.00010001,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Journal - Cell Stem Cell (6),0.02437,0.0010001,0.0271,0.00060006,Best Maturity,0.00060006,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),hiPSC Matrix Coating - Rare (8),0.02319,0.00130013,0.0185,0.00240024,Best Maturity,0.00130013,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Pharmacological Intervention - β1/β2-Adrenergic Agonists (Pure β-Agonists) (73),0.01847,0.00170017,0.01135,0.00950095,Best Maturity,0.00170017,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Purification Protocol - Metabolic (8),0.01506,0.00490049,0.0146,0.00570057,Best Maturity,0.00490049,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Pharmacological Intervention - Adrenaline (83),0.01447,0.00730073,0.01004,0.02360236,Best Maturity,0.00730073,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Sarcomere Length (um) Quantiles - Q5 (>1.01 and ≤1.64) (14),0.01403,0.0090009,0.01136,0.01730173,Best Maturity,0.0090009,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Cell Line - 253G1 (10),0.01301,0.01360136,0.0123,0.01460146,Best Maturity,0.01360136,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),hiPSC-CM Purification Duration (days) - 3 days (13),0.01195,0.01630163,0.01323,0.00780078,Best Maturity,0.00780078,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Publication Year - 2024 (7),0.01126,0.01580158,0.00539,0.104510451,Best Maturity,0.01580158,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),3D Platform - Fibronectin (3),0.01124,0.01130113,0.00584,0.083608361,Best Maturity,0.01130113,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Number of Cell Lines - 1 (225),0.01101,0.02990299,0.01405,0.00150015,Best Maturity,0.00150015,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),3D Tissue Media - MEM-α (60),0.01091,0.03060306,0.00361,0.449044904,Best Maturity,0.03060306,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Disease Modelling - Dilated Cardiomyopathy (6),0.01075,0.01480148,0.00711,0.057305731,Best Maturity,0.01480148,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Pharmacological Intervention - Carbamylcholine (6),0.01062,0.01570157,0.01156,0.01420142,Best Maturity,0.01420142,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),3D Platform - Extracellular Scaffold (18),0.01061,0.0260026,0.0129,0.00910091,Best Maturity,0.00910091,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Insulin Start Day - 8 (15),0.01058,0.02530253,0.00901,0.03440344,Best Maturity,0.02530253,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),0.01052,0.01980198,0.01517,0.00620062,Best Maturity,0.00620062,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Pharmacological Intervention - Propranolol (5),0.01042,0.01370137,0.00802,0.04190419,Best Maturity,0.01370137,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Insulin Withdrawal Duration (days) - 3 days (6),0.01038,0.01680168,0.0171,0.00480048,Best Maturity,0.00480048,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Contractile Analysis Method - Deflection (39),0.0103,0.0320032,0.00474,0.223722372,Best Maturity,0.0320032,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Journal - Stem Cell Res Ther (3),0.01018,0.02560256,0.00904,0.04980498,Best Maturity,0.02560256,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Cell Line - Cor.4U (16),0.01005,0.03410341,0.00798,0.04990499,Best Maturity,0.03410341,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Metabolic Analysis Method - Genetic (3),0.00967,0.01050105,0.00916,0.02680268,Best Maturity,0.01050105,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),3D Tissue Media - Rare (13),0.00934,0.030003,0.00538,0.103910391,Best Maturity,0.030003,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Cell Line - SCVI-273 (8),0.00913,0.03320332,0.00455,0.148814881,Best Maturity,0.03320332,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Calcium Flux Amplitude (F/F0) Quantiles - Q1 (>2.3 and ≤8) (10),0.00904,0.03450345,0.00977,0.02430243,Best Maturity,0.02430243,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Pharmacological Intervention - Traditional Chemotherapy Agents (18),0.00864,0.04280428,0.00647,0.080308031,Best Maturity,0.04280428,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Time to Calcium Flux Peak (ms) Quantiles - Q3 (<254 and ≥200) (8),0.00839,0.03020302,0.01073,0.01570157,Best Maturity,0.01570157,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),2D Surface - Microelectrode Array (9),0.00796,0.04280428,0.00925,0.03280328,Best Maturity,0.03280328,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Pharmacological Intervention - Other Antiarrhythmic Agents (13),0.00795,0.059705971,0.00924,0.03490349,Best Maturity,0.03490349,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),hiPSC-CM Media Supplement - VEGF (4),0.00789,0.04910491,0.01052,0.02380238,Best Maturity,0.02380238,TRUE,TRUE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),hiPSC Matrix Coating - Vitronectin (10),0.00734,0.060906091,0.00985,0.03160316,Best Maturity,0.03160316,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Electrophysiology Analysis Method - Motion-Contrast Reconstruction (5),0.00624,0.090809081,0.00908,0.03860386,Best Maturity,0.03860386,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Differentiation Purity Assessment - Visual Inspection (6),0.00598,0.078007801,0.00797,0.04190419,Best Maturity,0.04190419,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Journal - Biomaterials (16),0.00509,0.116211621,0.00824,0.03890389,Best Maturity,0.03890389,TRUE,FALSE
Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),0.00416,0.145914591,0.00813,0.04440444,Best Maturity,0.04440444,TRUE,FALSE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),0.029,0.00020002,0.02276,0.00060006,Best Maturity,0.00020002,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Seeding Confluency (%) - 80 to 84 (12),0.02806,0.00040004,0.01584,0.00370037,Best Maturity,0.00040004,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Calcium Handling Analysis Method - Visual (104),0.02373,0.00140014,0.01327,0.00310031,Best Maturity,0.00140014,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Seeding Confluency 2D (%) - 80 to 84 (5),0.02096,0.00250025,0.02474,0.0010001,Best Maturity,0.0010001,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Journal - Nano Lett (3),0.01834,0.00240024,0.01877,0.00340034,Best Maturity,0.00240024,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),hiPSC Matrix Coating - Geltrex (33),0.01783,0.00560056,0.013,0.01520152,Best Maturity,0.00560056,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Calcium Flux Amplitude (F/F0) Quantiles - Q3 (>0.9 and ≤1.6) (10),0.01582,0.00440044,0.01513,0.0040004,Best Maturity,0.0040004,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Calcium Flux Amplitude (F/F0) Quantiles - Q2 (>1.6 and ≤2.3) (10),0.01566,0.00690069,0.01116,0.02150215,Best Maturity,0.00690069,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Publication Year - 2015 (19),0.0156,0.00850085,0.01607,0.00430043,Best Maturity,0.00430043,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Maturation Strategy - ECM (21),0.01355,0.01510151,0.01199,0.01540154,Best Maturity,0.01510151,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Resting Membrane Potential (mV) Quantiles - Q2 (<-74 and ≥-78) (8),0.01326,0.01370137,0.01722,0.00420042,Best Maturity,0.00420042,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Journal - Stem Cells (11),0.01264,0.01140114,0.01542,0.00490049,Best Maturity,0.00490049,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Journal - PLoS One (9),0.01258,0.01220122,0.00664,0.065806581,Best Maturity,0.01220122,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Coating for Replating - Fibronectin (32),0.01253,0.02160216,0.01245,0.01330133,Best Maturity,0.01330133,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),hiPSC Backbone Media - mTeSR (106),0.01172,0.0350035,0.01055,0.01570157,Best Maturity,0.01570157,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Calcium Flux Amplitude (F/F0) Quantiles - Q4 (>0.25 and ≤0.9) (10),0.01157,0.01930193,0.01279,0.00990099,Best Maturity,0.00990099,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),2D Surface - Hydrogel (17),0.01111,0.02410241,0.01028,0.02550255,Best Maturity,0.02410241,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Sacromere or Cellular Alignment Analysis - Yes (72),0.01062,0.0440044,0.01037,0.02790279,Best Maturity,0.02790279,TRUE,FALSE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Contraction Upstroke Velocity (um/s) Quantiles - Q2 (>31.5 and ≤50) (10),0.01046,0.01970197,0.00938,0.02920292,Best Maturity,0.01970197,TRUE,TRUE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Coating for Replating - Matrigel (65),0.0103,0.04860486,0.00876,0.079807981,Best Maturity,0.04860486,TRUE,FALSE
Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),Differentiation Purity Assessment - Flow Cytometry VCAM1+ (4),0.01022,0.0370037,0.01077,0.03750375,Best Maturity,0.0370037,TRUE,FALSE
